annual_rainfall,cloud_visibility,monsoon_rainfall,river_level,soil_moisture,drainage_score,flood
2694.007826753706,4.388587351883817,1461.0933778585684,59.36158583014749,74.91808494770969,56.21395348390664,1
2827.045749466906,9.228847578488338,1304.2358283280134,58.01523240073953,72.20574462833116,34.04684417563048,0
3076.4058023724942,5.577791747084938,1432.5973735507218,61.526483696347604,73.57908096415744,50.592164695959084,1
2014.4220592765218,3.5822006901784906,1017.3016931159689,47.11241587601158,61.728484205678335,40.6052375848003,0
2376.8459466445493,9.087061695210355,1625.5202457154787,66.38211428711867,95.5818173162551,69.74954101862525,1
961.3300938212695,3.886321561789381,751.1408177156313,20.1182718010309,39.485589687249565,54.389133316146285,0
877.9492426687124,5.091464809343752,714.2911063429947,33.931261885461765,36.594585838966786,87.80761003092282,0
2705.7297739085566,1.164993306287212,1922.1407254171427,49.616095478992676,74.25288619713318,4.9641957520394016,0
2054.617480272337,7.374009455193812,1264.182987273726,44.51629880702983,66.33595905037615,2.6638658667017756,0
2365.279151387923,7.003029571437156,1214.2184894162203,63.072481393047106,38.11829431829442,18.854935269555206,0
3024.4962294728844,7.94243992859329,1858.7994874389062,73.18950247685423,79.6710341473943,11.857657592768177,0
2594.57045600195,3.2519131342776344,1521.1712442825549,60.841217023852664,81.81242534742752,52.58957727962888,0
2326.812022171386,4.360532190661919,1877.0639484403653,60.87579648638322,68.96650246503624,20.013405158598474,0
2345.3836304598644,1.6834171152719835,1523.4555344735854,44.33680297634383,71.26131646146649,1.6048624660417454,0
1503.0353236066203,9.645048760964993,815.757870974504,39.293083289618195,73.80794433745595,28.262205542809106,0
601.6988540742001,0.8607734740788264,342.01070542635915,37.249870352184,35.66756454453508,50.920303774063655,0
1941.1673844667957,6.490133036748072,982.1390102789229,45.4829770420905,28.6333296811425,71.4255148052622,0
1208.1294203044463,7.052573945651862,998.6639826314364,25.92080598033144,32.221909288287925,43.839480688492884,0
1848.1445242912994,1.5773647365097965,869.8140599486086,39.75596754136332,49.604075930098524,96.27143283769121,0
3316.230141784948,3.6532320583048983,1509.770021637893,34.813623356429204,67.95199987473153,19.945266227037372,0
1272.0003033556245,0.43126566762483276,667.8325478823598,41.942613280640074,44.946647552519906,51.40619843423949,0
692.3990475739179,5.56608257586641,541.7734144668019,23.969289530447178,32.61005024632355,25.318372925503287,0
1428.5668436725887,9.949381428236242,949.4560706621132,28.374882921997177,64.24266734849209,80.6667908684503,0
1468.859400630056,4.298849568221589,1037.8898066373358,50.89096869011574,39.12801366937899,18.775846107212647,0
2684.3244985987535,9.900082203729365,1601.655863469165,61.72844178777237,71.03397310057872,96.16010875261422,0
2338.2061027262184,1.2622542380896251,1118.0318930497433,46.943796601516944,64.19137356389956,71.66064956222719,0
3086.8640900511646,3.9245434326779574,2472.654834275542,98.78981362092816,97.1133747638622,55.686508114355505,1
2692.234683080379,9.019649700484718,1423.32161749537,58.23860830292551,72.11509872176441,53.23480706677093,0
1841.0766427522328,8.76695481657472,853.4389432386905,31.87040553974277,23.31885100360813,36.24702358980706,0
3186.2672693979143,3.235915778697842,2181.9835330118885,75.14402755608486,89.63799889447579,2.10260601660045,1
1051.010635695423,6.786105837683316,508.84530721276855,27.25459102348244,36.99732252659657,91.5123765919971,0
574.9498413417396,8.861601715577907,281.301315832478,37.36523859593378,40.71070315319696,79.49373361755413,0
797.1579405596178,7.668774661532277,620.3121047478384,35.57910789563377,47.200935976062794,13.4858082398414,0
2883.7858569682858,6.284761969329175,1878.9593157740699,66.53635943405376,83.26926584570546,12.20796061927556,0
2024.1948598295783,1.5257561456002255,1111.3203556573765,30.03632436607983,62.36556564218119,30.810067184861555,0
1032.196870810886,0.7300269257056347,612.02754420711,33.185600580913096,56.73997863825697,76.31394040991135,0
2153.4477578410997,6.14622179816561,1612.9082548629224,55.83991895408366,82.70595571757507,50.31650301867744,0
1002.6299389534558,5.002756656891081,478.46021989276954,19.149775445341383,41.11807837930662,65.42098833633946,0
2797.857237756529,2.3803665973148433,1392.6531720727364,48.94339399498623,96.50105201425751,0.6194279996998842,0
1972.3157093943014,2.9276979495902467,1385.8820192406681,55.3547153701424,55.58964181327643,92.3704548176326,0
1757.370046118392,3.9208717720141006,1228.1528382004149,47.19823824942689,44.0808256348742,16.56858129544444,0
1494.9898941879924,4.955208521225057,1268.812119112344,34.088815443977374,56.53007239381937,31.8901275328512,0
2579.9325572923317,3.902589690884125,1557.1577351947835,52.34301583933494,67.28017281523272,94.71505651926529,0
1693.9816148261884,3.872916720859666,807.490251301627,32.545710473925716,20.497378081195954,73.28935352402057,0
789.2447337431333,1.1573281131135293,529.1020519388032,32.53280313361667,28.96641971301918,51.106670545647816,0
889.4194769977005,8.655904182553432,633.0195805076969,33.927220392937,43.718100373049054,86.29160143034046,0
3674.262293013398,6.091540817780943,1863.7223050997864,58.25820997649549,86.59191162559915,6.126230671577016,1
3498.3162793351034,1.4610218460201185,2367.2176030206365,69.85568944721021,85.52565838127272,7.629283294386646,1
2809.0335415754735,4.238744028779358,1491.834229754113,54.19208849303817,73.16883351725195,15.516091883403938,0
1377.3708728164147,4.167159120295455,1096.8545893857286,53.74535301143059,53.94123385626194,26.457103316975548,0
3698.282045247489,6.006208784891227,2930.578653904513,90.56208746290359,100.0,70.90296679501309,1
3069.877983087122,6.088696178493316,1922.1977424958934,77.99730616947602,75.15902378164695,53.24176291160967,1
2865.7376242246855,6.452221369797623,2425.459187847486,87.0809380705019,100.0,42.604458331484,1
1982.8929570745026,6.979030573438074,1688.8443839040424,73.17740553123538,55.644845444184114,78.25884909340046,0
1398.3971540890248,1.0335404612901644,703.3839048684371,48.43351234823144,39.46097664074841,31.71605983617457,0
818.0901751065477,3.0492220057281205,491.4780297015867,45.331353017445004,56.76106600566054,8.545745889630464,0
3478.5879085946776,0.17347819172672363,2421.5556717269615,64.12465931735818,83.36527817109379,39.67663833171324,1
2004.0617564509166,4.54641512080383,971.53607637304,47.60607412131993,47.97782778658485,76.64112735561062,0
1167.7991038242599,4.294300778302873,708.7241460362205,47.05758995807278,28.464916326474548,47.408571517154975,0
1509.6568596971533,7.343269301794787,841.0004804245085,52.01409418105449,39.0878744961314,97.7147932497035,0
2411.424577508257,1.6711694660786114,2026.4179536418392,58.54085838514236,80.42636230354464,85.6127303583627,1
1083.3501836994647,6.314944571255109,670.3231291415124,40.53387975268372,50.51483880486529,79.09538584492458,0
3326.8271375048394,3.0669419793015216,2537.3545966491693,79.16523533162727,96.15394540507755,77.31805997383454,1
3003.1144484561933,3.8191647480969912,1827.5428922334415,79.98352833563425,76.63281483592543,58.112406950331405,1
2874.2277546380915,7.192868623714541,1448.7342331767334,38.62075597454914,57.556679011938144,90.11497021105285,0
1925.9070312578422,0.7154804857357533,1548.2215004669029,47.169520863554744,56.93216210319528,58.98721125502232,0
2570.1191743180625,3.427828889311625,1156.9929541551016,27.441113039783726,45.848525711969174,37.253650678578964,0
2427.523297412027,3.9132323013965187,1148.062571524145,46.78098600185808,71.78097404825371,19.590137339271806,0
2644.493785130906,7.157493118516688,1585.1032449941804,78.37895614493891,82.53378997575987,81.30949130016315,1
778.6662597616339,1.9922441507070066,569.6942600319773,31.12073286304749,36.95149044279952,37.11372998930085,0
1872.1644271630119,9.47412993690463,1104.7619089867558,45.31418820111768,62.403668580583634,79.09032343899806,0
637.3267737442452,9.977619527941581,304.1248511709396,30.743455591254417,41.83821339004061,98.30028202072864,0
2130.169703506913,8.189101408200553,1236.1681828511714,46.26967093209784,63.05547091772917,39.870659850807634,0
1588.5420006981915,2.997125014635281,874.4004777021138,42.47931918434828,67.062809627022,34.07412710801251,0
976.9298232579547,6.638666540728546,441.78927373825877,32.44090892514144,24.62820010632209,17.009278580516952,0
841.2297934844205,0.8314803169793306,563.0088412897164,22.94940589072465,33.70002522761545,47.53516011377865,0
2439.2270881864497,8.712793157065107,1214.3077984217277,45.971623323115885,58.640209301882365,65.40184621162676,0
1062.9567961717241,5.159928712602737,603.6249732380074,39.79135243723597,48.40510024333355,31.278673713081638,0
3552.8963906434305,1.7643916631978573,2532.8165995304844,87.59091829730916,81.14057304539978,48.56656089693636,1
2417.5017610113036,3.274165595617026,1806.59285886834,73.99913224928417,92.20012691035629,53.707279850154485,1
1644.6703549649624,8.007427444879747,917.7537000631456,43.20563924075998,58.3792721576793,27.523734143257016,0
2450.021121888675,8.702267674270464,1433.1873982436814,55.681366594436824,89.33440565665236,2.3511440640559655,0
575.2527743980017,5.197133869344235,317.0981904246025,33.05180556701774,30.50813775981253,21.562391753424215,0
3663.2454036967697,4.803115003106732,3085.640716116378,85.51993396229591,100.0,80.31496363123867,1
2091.6013419115707,7.507347465532593,1104.6020436774727,37.94225813909583,66.9835042522817,27.806234313197276,0
3083.0262499259443,8.261896225185549,1618.9095623534356,55.29748719377591,89.82901161345143,1.3821932733225961,0
773.0089997440473,7.648468123958205,488.90072832624804,16.8903165360363,27.343408608855512,42.494865668520035,0
2105.972491765929,3.8442805023420767,1111.143955141699,48.52481617275382,35.376663745808216,68.24712412886437,0
2119.333081369919,6.419257616093193,1089.868026986429,54.44005909945476,37.16726198220304,75.24094396386135,0
3594.8273014174433,8.573599082709277,1758.987141345659,52.78020977413215,87.79845169297067,41.38983400186267,0
2386.702572841049,1.5176063404741957,1700.45448739519,62.838503503500085,91.09692308748205,57.18583914867275,1
2062.5150234879475,3.8813668511496315,1445.7275875712478,46.1307749089431,49.42602872212605,74.55082515279067,0
1381.0196882032487,0.566188838752647,989.592838922741,31.395979240116006,47.27892539081684,88.92415023506486,0
1594.1776912304222,4.088772856873999,1222.8187858264134,67.67034343346366,52.54419867215534,63.9899235892585,0
2218.218928156075,7.72282083918649,1295.0112614163104,38.81127010212068,86.75767072477726,69.08627678169704,0
1948.407819006654,1.9702844342558745,1610.463751882603,43.55118186394543,94.09830651679312,9.86751278287924,0
571.3198636050904,5.418871511243837,428.84062556236495,30.35764505537134,38.08435148420774,42.045028768443046,0
3226.7633498413807,0.3658573342182714,2516.651221612529,80.60548196585836,100.0,88.89588498559175,1
3457.3305470712303,8.976499907316581,2577.766596217125,86.04771655992619,100.0,16.072005594491156,1
962.8219936954156,8.200046949004513,574.772778629507,51.69734669294448,23.83948253668489,30.99594211347093,0
2328.3192736788633,5.244091917870659,1317.92957193923,41.607977370416314,73.51117089029697,67.7963564409135,0
858.2999457469637,7.057869959719499,534.9199905238355,24.951821870828507,25.29326713344104,90.20739639824542,0
2718.3923070313786,1.039161648688589,1331.420838269289,65.78855112233735,66.86187899382567,5.904036663805989,0
1428.0714866687276,8.452094963973705,906.8611038790428,48.983168699796956,63.14769630851406,87.04919764154812,0
2676.094694483276,7.152615310717714,1251.5768484676194,55.800262150655875,68.05527619530514,22.032271388288116,0
2899.0822271467127,1.199673967250805,1309.277263875408,43.274581232436525,83.39029142815654,86.08558109001282,0
3036.536723328268,9.806892851187776,2526.1391278547794,89.40505191495059,100.0,88.92355649566329,1
855.5451216544586,0.22530444206446676,626.7964079280607,40.955552200097515,18.090776906145848,77.54824253405667,0
3522.839088954106,6.285108625927736,2396.7891087540925,76.96178003248158,69.47142294054419,92.38165496022089,1
1259.7061699531068,1.7175499674081673,743.0399973732717,29.842150406552506,58.90680186433386,96.11580889257444,0
623.4614353813932,7.192576492195367,426.3981102474617,29.219291502157354,47.84941258392456,92.51861027480038,0
2331.013148991895,0.7040625396877898,1901.048608812949,79.74793099942674,78.8346841830712,51.312907029101574,1
1724.043536746048,0.8110088284311612,1236.9596104409723,36.511741770176826,62.86988999986369,46.367676315749115,0
3238.3061523369634,4.6629174056313225,2257.156444416124,63.74382942451112,100.0,10.520625998052878,1
3167.229857812196,9.940094654019129,2022.8585474452116,59.88527439798886,96.06515196079155,21.609096896280032,1
1546.5583463149605,2.7651623977065123,915.1539133419793,35.6811673289973,47.04857559979457,65.23653857962421,0
3644.5680037301586,6.125281607565226,2683.8756104823888,81.74443338437042,100.0,12.734182264605376,1
1460.0288658623915,5.185990743742355,1244.239790843092,57.21046720685459,51.73785356430403,94.23805295319295,0
2199.688526464658,8.421196096504374,1372.937033144678,55.30311812380982,67.88227314410653,22.704599534521975,0
1344.6847988730892,2.885896077051602,821.3390336023841,38.16410178128153,49.55811370324723,8.79309897042747,0
3588.943781161579,5.549443807114862,2244.979527075874,74.22182825260998,83.13130204663636,23.5245311543957,1
1043.20579802066,9.506235151051808,651.4538823699941,39.750716326726895,32.41245768149798,4.891158951707686,0
648.2050439946856,3.3258580833605755,554.9647394670643,14.3963867154913,62.792347638912645,16.60896252004044,0
1935.8202980100252,4.394055813101811,1432.079369906794,62.81296977246968,52.933544037832796,58.76840635733351,0
3774.8393613842622,8.888133145036715,2254.5817873425976,63.416389317388294,99.74862880049787,28.91634385941736,1
3442.534978641216,3.3249885723445782,2073.49380617271,62.9337964351944,95.95325003565961,80.11604254881463,1
2970.4064642079325,3.8067376463381555,1861.3361166020325,65.72187980279854,80.19557448108992,40.473373512574106,1
3439.615219899132,3.0411880887769827,1599.5999266091872,55.3316542582748,88.4107435254261,71.39646102082095,1
3448.3739110029487,8.095313753250728,2298.012667268431,77.58389172684842,97.07870142505227,70.82938877287408,1
2212.232589275282,9.3038697043778,1731.4396523169744,60.64303281115868,61.14890773085724,13.577824100848378,0
1542.565871041617,6.310988806669057,1111.9320686263122,41.581250191915025,60.68208033233791,5.6581383864910855,0
3047.6410259662603,6.236301312596525,1619.3718220137669,71.84405364647155,70.61247447246592,84.19939899793421,1
2683.4821684536114,3.900036197131751,2008.5704067567535,72.90376024288119,100.0,70.08510022945002,1
1733.0705052832432,0.12483749571496672,1291.0994484440137,51.761636309546994,64.37922516452565,17.49809091959229,0
811.7400046030004,1.739375988235733,452.65957156029805,35.70280725526743,27.20778630264602,67.99918967818687,0
2964.4057174517857,1.4743835459023447,2091.028382410736,60.73309513032352,89.07531539532243,32.94679796767461,1
1366.1197025454535,1.1588200281303673,956.9519658190326,62.53228803290571,38.72014340748018,5.675408358630973,0
3591.4833967614713,6.540473160533953,2852.761684775612,75.0465252457308,100.0,22.876272759744843,1
1295.2028975187595,1.3634895237379763,655.100217432529,34.72931080751804,40.97711136385477,75.58048525573527,0
905.1011769579038,0.8563395253671924,479.59843912859657,26.55474766926537,27.025710117597562,39.07272482893107,0
3242.67181801219,3.825815065618582,2105.2965599607905,64.88196481622452,77.68365724677237,54.48620195374464,1
1005.8382448608304,2.4902266296789852,470.83239061056656,24.66772745138971,66.9237840623385,13.654217927013256,0
1091.585416920539,1.4586054563588224,677.2126294523571,26.407010215071107,43.333168069740736,9.26604535362241,0
2477.9632120187835,1.4612787555856799,1915.8863389345336,75.49976345128437,72.18036538706646,23.92522388414424,1
3386.054734763633,2.5620570678276575,1730.1822125732137,47.14778663924767,74.98115098409838,47.25376487842149,1
1148.2343968580917,5.3684976337604144,733.2383524083414,45.29369499656061,49.424094159147145,84.69911716937317,0
1524.0681205703127,7.580956000912513,1304.3057057376361,55.540275102867824,49.90786151304802,76.33916163792912,0
3065.435966195886,8.527766432521394,2015.3010009082116,62.17444584768776,71.3740204701142,16.00644113235412,1
3707.027206001192,7.514178497388501,2425.5552318023847,81.07738788085244,97.41227877902156,7.147160795158591,1
2152.4459144677294,6.2821325970417075,1461.7375777008035,51.224285482577194,65.66510792899614,22.55077454357358,0
974.8617584191276,9.076245775194833,513.032495778457,19.204996038203078,33.18582344288323,85.23284847047107,0
545.9897494370651,5.197368027342506,278.6388755345719,13.729922394590268,19.33419719678057,51.58474934721706,0
1257.8648989962223,6.333568408536914,915.3676555242648,46.348883153369876,43.38652451803763,80.69025813092125,0
935.0133186955194,4.1162055033186835,572.4753611403922,37.66606897828814,33.273115637091536,36.95822009361914,0
2736.2736229224297,3.2738420088074607,1556.5613128726113,57.481097783016274,65.87595942454749,59.044309462464064,0
902.0472652741528,3.317117794612534,417.5311265828891,24.026051906187533,39.10990553195465,59.4732842911864,0
2170.888774348089,1.4831728171229275,1729.9393744677589,57.284717389112615,97.90353146190544,62.67280951145556,1
2791.0660376215255,7.965976506738514,1292.974836722364,45.529583588416024,84.8631430537416,47.015127463633654,0
2417.6848104289775,0.5536808433354379,1831.3795156345077,44.13483283000532,98.57979582871664,23.923960124267495,1
1159.25965047819,6.7468524376452,703.2246513056441,35.35597658126861,36.51233113785949,42.84848490939748,0
3153.610936401467,8.644601928370358,2193.2165763267226,75.4439909055884,100.0,97.47584564445798,1
2860.8435277321455,4.974283469853672,1577.892469626262,56.244956312216864,77.42393222356337,27.211225136048846,0
2938.647212921288,0.7020078184155021,1509.6238121999095,71.63491582018986,85.99904223991993,72.48283328516642,1
932.4905801391337,4.284174616368909,623.5462684611216,22.800718276964997,45.30683946986311,94.4729153338002,0
908.3875520461372,3.4322660288234985,667.8494850033039,27.290141045427177,36.28157996959409,56.62556738127862,0
3560.956418321475,9.855393192994308,1887.8490606278942,64.27897711464371,95.33083087397493,48.933598450078655,1
1812.008039622304,6.912652016189443,1139.584845402699,47.57064061151239,63.01169146549174,12.083779476226598,0
1493.1306828771012,7.2135980482891995,944.1192788634098,21.466944198866084,29.521482376171804,75.32671895481855,0
2112.32734966006,5.15826918962231,1137.596959405338,51.11262188935931,58.397066212740064,91.14910140530768,0
2687.451902119822,7.094142544420965,1831.956071693957,64.10117010255496,88.20852337991877,98.0684815382559,1
3653.556748255001,7.225709767221682,1862.70610514828,41.15621592234242,90.41059534515902,20.16575010877535,0
1445.2725487107814,0.6635888074610485,952.4305065592483,39.50982413399003,56.08941130496699,92.0055413014621,0
3551.8678167296894,2.2260652447727036,1763.5269487241599,51.90332165499808,75.33674783951523,37.0267954375328,1
582.0363215746459,0.12967555428886057,377.7837049321908,22.46161747429521,35.23456119902915,61.91525133364397,0
2332.153539678521,5.098074059285719,1347.4147967586243,36.70029683795052,64.54373533112482,22.36506362233338,0
2592.1178685475807,8.757998548360264,1647.0860756688749,61.378221921708935,71.07028863826571,24.83897712580323,0
849.4614323774858,6.095545346953283,533.3235189576891,48.31594282850438,29.268090775352796,61.89581582599799,0
963.1206703109117,5.002075278077093,791.9284563569845,39.505675178773885,54.13268991982049,48.48328803581615,0
1883.0772537438027,9.259658476106399,1225.6452636564197,25.588189069421148,63.548966458299475,96.43983316889879,0
3688.5653100725,1.722185110217539,2897.679921433393,89.84833945507543,100.0,26.446392080502847,1
2466.9404256734306,0.7460430815768571,1338.3583057448243,47.919286024314985,91.36993446956329,87.8036661806121,1
3578.976631280697,9.173057364097177,2127.178882727839,57.636990907883714,96.89772091363115,46.047467119152444,1
3154.3910215228034,9.027817549188132,1516.5890795984903,57.64550211387433,90.65658916735512,13.45540656303703,0
2042.359285132462,6.829724862129495,1271.3821261452088,57.06865028473091,64.95813518003207,23.912671574423637,0
3089.7193825322183,2.4597916209605195,2237.4726730384314,64.58822406293604,84.53171509485135,75.56996176096513,1
558.8613871240595,9.697640247043708,443.5394926486816,12.123136002563985,20.435264616826082,82.66337487643689,0
860.1751893269253,7.653463518038267,586.6610814210215,11.851398590786104,41.38302110114582,3.9563339368005823,0
3237.11442911303,6.738945835846692,2306.2167676133304,66.2530721025594,59.39765249306457,41.00296365602928,1
3129.496391473034,2.2291132401544775,1635.7236148518411,55.39076566101717,81.46000146684625,49.41726504642281,1
1267.7144484892312,5.130891716331156,589.8098210383794,26.883035340729478,46.03327244835645,61.50333556572798,0
2251.5396489768764,8.225762412969997,1744.0249139211867,52.69158178578539,69.56727519473733,65.06171415001137,0
2499.852208310036,8.60260224732286,1296.1375347546586,54.53941276544009,65.18366983088957,83.05587358615922,0
3363.538547460837,5.61430115801268,1639.3197676759671,61.65968350136322,65.36940289977062,27.338956383386048,0
2490.253619217795,5.227938437192642,2077.8689934287604,69.46900529971526,97.04534895062432,11.192813226438659,1
1861.4861786031452,6.976838283076406,1573.037278185268,63.61814637166173,61.476267935537344,18.648677364081568,0
1734.807343243703,5.282488443124729,1218.9892511274545,40.46048007031954,46.26930382041971,93.68462311659346,0
1905.4108850325827,4.176810380656609,1153.233326416204,34.512343992657264,64.82572858157451,54.66821284782544,0
2651.372384413915,0.8541901142438868,2098.901179476926,62.75050086431975,83.59429823319097,21.909489239905444,1
3362.7190847826723,1.2604967571558012,1795.4740310123834,54.83635397395332,78.91513846573653,78.58647725986594,1
1997.8597108517893,7.602754682006674,1250.761778642768,27.267147788167065,55.33508386946458,58.700740051258016,0
1317.8705577394817,0.24664064624268067,785.947811634959,31.25735673869598,46.20293733264426,36.73277989830701,0
1280.9857978920177,0.5230502579760865,1055.7974566606788,54.186540234219365,66.9914344756369,1.8302530195462685,0
2961.847124803373,9.046435780864176,2449.769644352947,84.33638298124879,97.10170613955913,78.27864603768788,1
3194.676919298904,7.039971134546849,2290.1464145128157,77.77913415319928,90.2686438004968,71.74415658633946,1
847.4176635186124,0.042127219141461225,419.8136404636948,29.311743300553,45.56597873089127,26.210665167686,0
719.6442279520879,3.1204337435487273,466.11287829190167,43.58691093503702,35.3473825529561,26.561997410332527,0
2461.631090396291,7.633184605955448,1355.3362434761698,39.66823161027681,71.83956892228447,27.14880295057628,0
982.3717058359043,4.1760079997725565,798.4868725471715,27.363320983875415,45.26212779229684,67.04197797542557,0
3221.3918285059262,4.687978228581117,1632.4246776028547,68.11020696552472,86.04319395899921,29.417728391330055,1
1524.1044239494456,4.587990610460554,719.7845487763904,35.413776320205905,41.6127564686279,31.03627550319803,0
974.7773788047707,2.0213440325904064,720.1810300820953,28.435384312465242,28.283698718785097,37.66189938909991,0
3539.2025592085856,7.213914378982609,2250.3923586420333,77.10001671142264,100.0,98.02013262726759,1
1046.254685026418,1.0300633052136965,830.4433167426012,33.38779030556303,62.66951543658848,46.00984069413755,0
1439.5762717151874,5.072511055466711,691.8576912130952,26.097547217013016,32.56371475980525,37.73753553216572,0
1006.9242041337934,1.6995582745936177,783.831300243666,28.009131877130663,45.556834677223605,47.0022977644397,0
881.1172100956715,0.46532809577156,409.99022478197116,30.977165628878524,30.07808190707243,71.9203504846846,0
569.7884539102521,1.432438844471683,262.96233142238873,26.31916285731588,40.561572638145776,88.36907352995233,0
682.8048502420584,8.693349363117417,436.4075220466797,43.558122953385215,37.10174785735349,99.08018162483887,0
1076.316854088314,1.7614766478046118,581.9961976856935,28.956159859834813,80.29611515952027,48.60642286701143,0
